Product_ID,Product_Name,Category,Sub_Category,Stock_Quantity,Reorder_Level,Reorder_Quantity,Unit_Cost,Warehouse_Location,Last_Restock_Date,Supplier_ID
OFF-LA-10002945,"Permanent Self-Adhesive File Folder Labels for Typewriters, 1 1/8 x 3 1/2, White",Office Supplies,Labels,150,37,90,2.56,WH-D06,2026-01-30,SUP-042
OFF-AR-10002766,Prang Drawing Pencil Set,Office Supplies,Art,62,15,37,1.96,WH-B20,2025-12-16,SUP-034
TEC-PH-10004434,Cisco IP Phone 7961G VoIP phone - Dark gray,Technology,Phones,112,28,67,50.85,WH-A16,2025-12-08,SUP-026
FUR-BO-10000711,"Hon Metal Bookcases, Gray",Furniture,Bookcases,52,13,31,79.18,WH-C20,2026-01-17,SUP-039
OFF-BI-10001120,Ibico EPK-21 Electric Binding System,Office Supplies,Binders,61,15,36,664.24,WH-B08,2025-11-26,SUP-028
OFF-AP-10004655,"Holmes Visible Mist Ultrasonic Humidifier with 2.3-Gallon Output per Day, Replacement Filter",Office Supplies,Appliances,74,18,44,2.84,WH-D13,2026-01-20,SUP-022
FUR-BO-10004360,Rush Hierlooms Collection Rich Wood Bookcases,Furniture,Bookcases,82,20,49,24.73,WH-D17,2025-11-19,SUP-021
TEC-AC-10000199,Kingston Digital DataTraveler 8GB USB 2.0,Technology,Accessories,38,9,22,2.97,WH-A15,2025-12-02,SUP-032
TEC-MA-10001127,"HP Designjet T520 Inkjet Large Format Printer - 24"" Color",Technology,Machines,46,11,27,719.95,WH-C12,2025-11-29,SUP-029
OFF-AR-10001227,Newell 338,Office Supplies,Art,77,19,46,0.92,WH-C14,2026-01-10,SUP-015
FUR-CH-10000229,Global Enterprise Series Seating High-Back Swivel/Tilt Chairs,Furniture,Chairs,104,26,62,70.46,WH-C12,2026-01-20,SUP-033
FUR-BO-10002853,O'Sullivan 5-Shelf Heavy-Duty Bookcases,Furniture,Bookcases,33,8,19,44.28,WH-A19,2025-12-21,SUP-025
OFF-PA-10004022,Hammermill Color Copier Paper (28Lb. and 96 Bright),Office Supplies,Paper,70,17,42,1.68,WH-D20,2025-12-10,SUP-015
OFF-PA-10004248,Xerox 1990,Office Supplies,Paper,63,15,37,3.21,WH-B20,2025-12-19,SUP-025
OFF-PA-10001363,Xerox 1933,Office Supplies,Paper,89,22,53,6.69,WH-B02,2025-12-24,SUP-018
OFF-BI-10003876,"Green Canvas Binder for 8-1/2"" x 14"" Sheets",Office Supplies,Binders,68,17,40,17.87,WH-A16,2026-01-31,SUP-048
OFF-EN-10004007,Park Ridge Embossed Executive Business Envelopes,Office Supplies,Envelopes,38,9,22,4.99,WH-D02,2026-01-22,SUP-044
FUR-BO-10003894,"Safco Value Mate Steel Bookcase, Baked Enamel Finish on Steel, Black",Furniture,Bookcases,86,21,51,29.71,WH-C03,2026-02-03,SUP-005
TEC-MA-10001570,Cisco Desktop Collaboration Experience DX650 IP Video Phone,Technology,Machines,39,9,23,158.16,WH-A17,2025-12-06,SUP-034
FUR-FU-10003930,Howard Miller 12-3/4 Diameter Accuwave DS  Wall Clock,Furniture,Furnishings,67,16,40,65.76,WH-C17,2026-02-01,SUP-014
OFF-PA-10000232,Xerox 1975,Office Supplies,Paper,108,27,64,1.71,WH-D02,2026-01-29,SUP-018
OFF-AR-10001972,Newell 323,Office Supplies,Art,88,22,52,0.65,WH-A08,2025-12-29,SUP-011
OFF-AR-10004587,"Boston 1827 Commercial Additional Cutter, Drive Gear & Gear Rack for 1606",Office Supplies,Art,82,20,49,2.59,WH-B16,2025-12-05,SUP-049
OFF-AP-10001366,Staple holder,Office Supplies,Appliances,69,17,41,5.88,WH-C14,2026-01-18,SUP-008
OFF-BI-10000216,"Mead 1st Gear 2"" Zipper Binder, Asst. Colors",Office Supplies,Binders,76,19,45,2.37,WH-C18,2025-12-08,SUP-009
TEC-MA-10001047,"3D Systems Cube Printer, 2nd Generation, Magenta",Technology,Machines,54,13,32,2134.31,WH-D10,2025-11-14,SUP-029
OFF-LA-10003720,Avery 487,Office Supplies,Labels,160,40,96,1.2,WH-C05,2025-12-16,SUP-002
TEC-MA-10003246,Hewlett-Packard Deskjet D4360 Printer,Technology,Machines,44,11,26,171.48,WH-C04,2026-01-30,SUP-026
FUR-FU-10000175,DAX Wood Document Frame.,Furniture,Furnishings,38,9,22,8.06,WH-B17,2025-12-01,SUP-019
OFF-PA-10000556,Xerox 208,Office Supplies,Paper,65,16,39,3.57,WH-C05,2025-12-20,SUP-002
TEC-AC-10003237,Memorex Micro Travel Drive 4 GB,Technology,Accessories,58,14,34,4.69,WH-C07,2025-12-18,SUP-018
OFF-EN-10003068,#6 3/4 Gummed Flap White Envelopes,Office Supplies,Envelopes,73,18,43,2.64,WH-C14,2026-01-03,SUP-026
FUR-FU-10004053,DAX Two-Tone Silver Metal Document Frame,Furniture,Furnishings,79,19,47,6.01,WH-A20,2026-01-11,SUP-007
OFF-PA-10000565,Easy-staple paper,Office Supplies,Paper,59,14,35,11.34,WH-B07,2025-12-10,SUP-003
OFF-LA-10000414,Avery 503,Office Supplies,Labels,93,23,55,3.43,WH-B15,2026-01-05,SUP-006
OFF-AP-10002998,Holmes 99% HEPA Air Purifier,Office Supplies,Appliances,60,15,36,10.47,WH-B12,2025-11-29,SUP-003
FUR-BO-10004690,O'Sullivan Cherrywood Estates Traditional Barrister Bookcase,Furniture,Bookcases,36,9,21,78.63,WH-A13,2026-01-10,SUP-040
OFF-AR-10002445,SANFORD Major Accent Highlighters,Office Supplies,Art,85,21,51,4.71,WH-C07,2025-12-16,SUP-028
FUR-BO-10003546,Hon 4-Shelf Metal Bookcases,Furniture,Bookcases,57,14,34,80.88,WH-D12,2025-11-29,SUP-011
FUR-TA-10003392,Global Adaptabilities Conference Tables,Furniture,Tables,82,20,49,202.65,WH-D05,2025-12-08,SUP-048
OFF-AR-10003217,Newell 316,Office Supplies,Art,52,13,31,3.86,WH-C14,2025-12-15,SUP-007
OFF-ST-10001932,Fellowes Staxonsteel Drawer Files,Office Supplies,Storage,183,45,109,73.53,WH-D14,2026-01-13,SUP-013
OFF-AR-10001761,Avery Hi-Liter Smear-Safe Highlighters,Office Supplies,Art,114,28,68,2.73,WH-C06,2026-01-06,SUP-044
OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",Office Supplies,Envelopes,59,14,35,6.08,WH-D06,2026-01-11,SUP-046
OFF-PA-10003022,Xerox 1992,Office Supplies,Paper,91,22,54,6.67,WH-D11,2026-01-27,SUP-015
FUR-TA-10004442,Riverside Furniture Stanwyck Manor Table Series,Furniture,Tables,72,18,43,72.83,WH-C09,2026-01-20,SUP-018
OFF-ST-10000129,Fellowes Recycled Storage Drawers,Office Supplies,Storage,43,10,25,94.86,WH-C05,2025-12-12,SUP-024
OFF-PA-10004948,Xerox 190,Office Supplies,Paper,48,12,28,6.33,WH-C17,2025-12-29,SUP-033
OFF-PA-10001725,Xerox 1892,Office Supplies,Paper,51,12,30,19.89,WH-C18,2026-01-09,SUP-028
TEC-PH-10000213,Seidio BD2-HK3IPH5-BK DILEX Case and Holster Combo for Apple iPhone 5/5s - Black,Technology,Phones,65,16,39,15.99,WH-B10,2025-12-19,SUP-044
OFF-PA-10000807,"TOPS ""Important Message"" Pads, Canary, 4-1/4 x 5-1/2, 50 Sheets per Pad",Office Supplies,Paper,45,11,27,4.78,WH-D04,2025-11-19,SUP-039
OFF-ST-10003805,"24 Capacity Maxi Data Binder Racks, Pearl",Office Supplies,Storage,58,14,34,116.69,WH-B14,2026-01-03,SUP-004
OFF-PA-10004353,Southworth 25% Cotton Premium Laser Paper and Envelopes,Office Supplies,Paper,142,35,85,9.56,WH-A08,2026-01-12,SUP-047
OFF-EN-10004206,Multimedia Mailers,Office Supplies,Envelopes,43,10,25,63.22,WH-D18,2026-02-01,SUP-007
OFF-LA-10003388,Avery 5,Office Supplies,Labels,44,11,26,0.45,WH-A07,2025-11-22,SUP-049
TEC-PH-10000193,Jensen SMPS-640 - speaker phone,Technology,Phones,90,22,54,15.97,WH-A07,2026-01-16,SUP-044
FUR-FU-10002111,"Master Caster Door Stop, Large Brown",Furniture,Furnishings,35,8,21,3.12,WH-D03,2026-01-14,SUP-025
OFF-ST-10000885,Fellowes Desktop Hanging File Manager,Office Supplies,Storage,108,27,64,6.05,WH-A03,2025-12-20,SUP-032
OFF-PA-10002709,Xerox 1956,Office Supplies,Paper,49,12,29,3.74,WH-D06,2025-12-14,SUP-022
FUR-FU-10003424,Nu-Dell Oak Frame,Furniture,Furnishings,41,10,24,10.53,WH-B15,2025-11-28,SUP-030
OFF-BI-10003718,GBC Therma-A-Bind 250T Electric Binding System,Office Supplies,Binders,58,14,34,61.87,WH-C02,2025-11-21,SUP-004
FUR-FU-10002508,Document Clip Frames,Furniture,Furnishings,37,9,22,2.6,WH-B18,2026-01-07,SUP-007
OFF-AP-10004052,"Hoover Replacement Belts For Soft Guard & Commercial Ltweight Upright Vacs, 2/Pk",Office Supplies,Appliances,99,24,59,1.69,WH-A13,2025-12-26,SUP-043
OFF-PA-10003134,Xerox 1937,Office Supplies,Paper,78,19,46,22.93,WH-C08,2025-12-01,SUP-020
FUR-FU-10000719,"DAX Cubicle Frames, 8-1/2 x 11",Furniture,Furnishings,76,19,45,3.26,WH-B15,2026-01-07,SUP-035
FUR-BO-10003893,Sauder Camden County Collection Library,Furniture,Bookcases,56,14,33,97.98,WH-B13,2026-02-08,SUP-017
TEC-CO-10001943,Canon PC-428 Personal Copier,Technology,Copiers,60,15,36,101.15,WH-C08,2025-12-27,SUP-030
FUR-CH-10000749,Office Star - Ergonomic Mid Back Chair with 2-Way Adjustable Arms,Furniture,Chairs,65,16,39,195.53,WH-D07,2025-12-13,SUP-028
OFF-PA-10003228,Xerox 1917,Office Supplies,Paper,77,19,46,47.47,WH-D02,2026-01-23,SUP-047
TEC-AC-10001542,SanDisk Cruzer 16 GB USB Flash Drive,Technology,Accessories,36,9,21,7.53,WH-B12,2025-12-13,SUP-030
TEC-AC-10004877,Imation 30456 USB Flash Drive 8GB,Technology,Accessories,134,33,80,3.24,WH-A19,2025-12-11,SUP-045
TEC-PH-10001305,Panasonic KX TS208W Corded phone,Technology,Phones,112,28,67,22.04,WH-A05,2026-01-14,SUP-005
OFF-PA-10000483,Xerox 19,Office Supplies,Paper,56,14,33,20.03,WH-C18,2025-11-21,SUP-024
TEC-AC-10000487,SanDisk Cruzer 4 GB USB Flash Drive,Technology,Accessories,64,16,38,1.57,WH-D12,2026-01-16,SUP-011
TEC-AC-10002018,AmazonBasics 3-Button USB Wired Mouse,Technology,Accessories,75,18,45,3.94,WH-C01,2025-11-21,SUP-044
OFF-PA-10004381,14-7/8 x 11 Blue Bar Computer Printout Paper,Office Supplies,Paper,61,15,36,12.63,WH-A02,2025-12-15,SUP-014
OFF-EN-10001453,"Tyvek Interoffice Envelopes, 9 1/2"" x 12 1/2"", 100/Box",Office Supplies,Envelopes,132,33,79,21.29,WH-C20,2026-01-10,SUP-017
OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,Office Supplies,Supplies,51,12,30,1.57,WH-C07,2026-01-28,SUP-017
OFF-BI-10000201,"Avery Triangle Shaped Sheet Lifters, Black, 2/Pack",Office Supplies,Binders,133,33,79,0.43,WH-A08,2025-11-22,SUP-013
TEC-AC-10004396,Logitech Keyboard K120,Technology,Accessories,64,16,38,11.6,WH-B11,2026-02-07,SUP-033
OFF-PA-10001166,Xerox 1932,Office Supplies,Paper,142,35,85,3.4,WH-A08,2026-01-04,SUP-048
OFF-AR-10002467,Dixon Ticonderoga Pencils,Office Supplies,Art,85,21,51,1.16,WH-C18,2026-01-01,SUP-024
FUR-FU-10002813,"DAX Contemporary Wood Frame with Silver Metal Mat, Desktop, 11 x 14 Size",Furniture,Furnishings,106,26,63,9.98,WH-B19,2025-11-16,SUP-043
TEC-MA-10000752,Texas Instrument TI-15 Fraction Calculator,Technology,Machines,61,15,36,4.25,WH-B02,2026-01-06,SUP-036
FUR-FU-10004845,"Deflect-o EconoMat Nonstudded, No Bevel Mat",Furniture,Furnishings,46,11,27,37.37,WH-A13,2026-01-08,SUP-016
OFF-FA-10000840,OIC Thumb-Tacks,Office Supplies,Fasteners,71,17,42,0.39,WH-D03,2025-12-17,SUP-014
OFF-AR-10001231,"Sanford EarthWrite Recycled Pencils, Medium Soft, #2",Office Supplies,Art,56,14,33,1.6,WH-B02,2026-02-02,SUP-042
TEC-PH-10004875,PNY Rapid USB Car Charger - Black,Technology,Phones,42,10,25,0.89,WH-A20,2026-01-21,SUP-017
FUR-CH-10001802,Hon Every-Day Chair Series Swivel Task Chairs,Furniture,Chairs,72,18,43,55.03,WH-C09,2025-12-06,SUP-029
TEC-PH-10003356,"SmartStand Mobile Device Holder, Assorted Colors",Technology,Phones,56,14,33,2.4,WH-B06,2025-12-09,SUP-041
OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,Office Supplies,Appliances,42,10,25,19.54,WH-A09,2025-12-29,SUP-009
OFF-FA-10003485,Staples,Office Supplies,Fasteners,55,13,33,4.39,WH-A02,2026-01-06,SUP-027
OFF-AP-10000390,Euro Pro Shark Stick Mini Vacuum,Office Supplies,Appliances,63,15,37,8.95,WH-C08,2025-11-27,SUP-040
OFF-PA-10002764,Easy-staple paper,Office Supplies,Paper,103,25,61,5.69,WH-B06,2025-11-15,SUP-025
OFF-PA-10000143,Astroparche Fine Business Paper,Office Supplies,Paper,69,17,41,4.23,WH-C08,2026-01-08,SUP-032
TEC-MA-10000045,Zebra ZM400 Thermal Label Printer,Technology,Machines,75,18,45,443.66,WH-A10,2026-02-04,SUP-036
OFF-ST-10000136,Letter Size File,Office Supplies,Storage,30,7,18,23.19,WH-A01,2025-12-12,SUP-003
TEC-PH-10004522,Dexim XPower Skin Super-Thin Power Case for iPhone 5 - Black,Technology,Phones,42,10,25,34.28,WH-B16,2025-12-08,SUP-014
TEC-PH-10002584,Samsung Galaxy S4,Technology,Phones,106,26,63,182.2,WH-D05,2026-02-03,SUP-030
FUR-CH-10004626,Office Star Flex Back Scooter Chair with Aluminum Finish Frame,Furniture,Chairs,115,28,69,34.84,WH-D12,2025-11-29,SUP-046
TEC-PH-10000562,Samsung Convoy 3,Technology,Phones,67,16,40,35.26,WH-B09,2026-01-07,SUP-044
FUR-FU-10001025,"Eldon Imàge Series Desk Accessories, Clear",Furniture,Furnishings,42,10,25,3.33,WH-A09,2025-11-23,SUP-029
OFF-LA-10004178,Avery 491,Office Supplies,Labels,74,18,44,1.95,WH-A01,2025-11-28,SUP-039
OFF-PA-10003797,Xerox 209,Office Supplies,Paper,77,19,46,5.11,WH-A08,2026-02-03,SUP-047
OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,57,14,34,4.51,WH-D13,2025-11-13,SUP-047
OFF-AP-10000938,Avanti 1.7 Cu. Ft. Refrigerator,Office Supplies,Appliances,68,17,40,73.49,WH-C15,2026-02-08,SUP-043
OFF-SU-10004737,Acme Design Stainless Steel Bent Scissors,Office Supplies,Supplies,65,16,39,7.1,WH-C17,2026-01-30,SUP-043
FUR-TA-10001691,"Barricks Non-Folding Utility Table with Steel Legs, Laminate Tops",Furniture,Tables,71,17,42,10.01,WH-A11,2025-11-23,SUP-022
TEC-MA-10003173,Hewlett-Packard 300S Scientific Calculator,Technology,Machines,41,10,24,12.72,WH-D11,2026-01-11,SUP-032
OFF-LA-10000305,Avery 495,Office Supplies,Labels,80,20,48,3.59,WH-D10,2025-11-16,SUP-045
TEC-PH-10002583,iOttie HLCRIO102 Car Mount,Technology,Phones,79,19,47,6.28,WH-B09,2025-12-04,SUP-025
OFF-AR-10003876,"Avery Hi-Liter GlideStik Fluorescent Highlighter, Yellow Ink",Office Supplies,Art,60,15,36,1.83,WH-C09,2026-02-07,SUP-019
FUR-FU-10004864,Eldon 500 Class Desk Accessories,Furniture,Furnishings,144,36,86,28.41,WH-A20,2026-01-16,SUP-005
OFF-PA-10003063,EcoTones Memo Sheets,Office Supplies,Paper,74,18,44,2.34,WH-D13,2026-01-29,SUP-002
OFF-PA-10003302,Xerox 1906,Office Supplies,Paper,108,27,64,25.98,WH-C18,2026-01-10,SUP-007
TEC-MA-10000423,Texas Instruments TI-34 Scientific Calculator,Technology,Machines,80,20,48,10.93,WH-B11,2025-12-24,SUP-049
OFF-PA-10003022,Standard Line “While You Were Out” Hardbound Telephone Message Book,Office Supplies,Paper,108,27,64,6.67,WH-D05,2026-01-21,SUP-030
TEC-AC-10004992,Kingston Digital DataTraveler 64GB USB 2.0,Technology,Accessories,66,16,39,12.32,WH-B15,2026-01-17,SUP-034
OFF-BI-10004099,GBC VeloBinder Strips,Office Supplies,Binders,112,28,67,1.41,WH-C02,2026-01-20,SUP-002
OFF-PA-10001215,Xerox 1963,Office Supplies,Paper,72,18,43,2.8,WH-B02,2026-01-21,SUP-008
TEC-AC-10003870,Logitech Z-906 Speaker sys - home theater - 5.1-CH,Technology,Accessories,78,19,46,252.77,WH-A18,2025-12-15,SUP-006
OFF-AP-10000275,"Sanyo Counter Height Refrigerator with Crisper, 3.6 Cubic Foot, Stainless Steel/Black",Office Supplies,Appliances,30,7,18,645.9,WH-B04,2025-11-18,SUP-038
FUR-FU-10003192,Luxo Adjustable Task Clamp Lamp,Furniture,Furnishings,55,13,33,75.6,WH-D19,2026-02-10,SUP-029
OFF-PA-10000859,Unpadded Memo Slips,Office Supplies,Paper,80,20,48,0.69,WH-B08,2025-12-09,SUP-038
OFF-AR-10000614,Barrel Sharpener,Office Supplies,Art,53,13,31,2.59,WH-A17,2025-11-29,SUP-033
OFF-FA-10000089,Acco Glide Clips,Office Supplies,Fasteners,23,5,13,4.75,WH-B06,2026-01-06,SUP-031
FUR-TA-10001771,"Bush Cubix Conference Tables, Fully Assembled",Furniture,Tables,88,22,52,119.73,WH-B08,2025-12-19,SUP-029
FUR-CH-10002044,"Office Star - Contemporary Task Swivel chair with 2-way adjustable arms, Plum",Furniture,Chairs,58,14,34,40.0,WH-D20,2025-11-28,SUP-015
TEC-PH-10001795,RCA H5401RE1 DECT 6.0 4-Line Cordless Handset With Caller ID/Call Waiting,Technology,Phones,82,20,49,219.52,WH-D12,2025-12-29,SUP-037
FUR-TA-10001086,"SAFCO PlanMaster Boards, 60w x 37-1/2d, White Melamine",Furniture,Tables,106,26,63,100.28,WH-C11,2025-12-14,SUP-039
OFF-PA-10000048,Xerox 20,Office Supplies,Paper,47,11,28,1.56,WH-B19,2026-01-28,SUP-004
TEC-MA-10002109,"HP Officejet Pro 8600 e-All-In-One Printer, Copier, Scanner, Fax",Technology,Machines,85,21,51,26.08,WH-C03,2026-01-14,SUP-027
OFF-PA-10003036,"Black Print Carbonless 8 1/2"" x 8 1/4"" Rapid Memo Book",Office Supplies,Paper,80,20,48,2.54,WH-A01,2025-12-27,SUP-011
TEC-PH-10001870,Lunatik TT5L-002 Taktik Strike Impact Protection System for iPhone 5,Technology,Phones,62,15,37,15.29,WH-B07,2025-11-23,SUP-037
OFF-ST-10002182,"Iris 3-Drawer Stacking Bin, Black",Office Supplies,Storage,78,19,46,12.15,WH-B05,2026-01-23,SUP-042
TEC-PH-10001468,Panasonic Business Telephones KX-T7736,Technology,Phones,45,11,27,51.09,WH-D03,2026-02-04,SUP-037
OFF-AR-10004010,Hunt Boston Vacuum Mount KS Pencil Sharpener,Office Supplies,Art,103,25,61,21.37,WH-A16,2026-01-02,SUP-019
OFF-ST-10003572,Portfile Personal File Boxes,Office Supplies,Storage,75,18,45,3.81,WH-C12,2025-12-03,SUP-039
OFF-ST-10003994,"Belkin 19"" Center-Weighted Shelf, Gray",Office Supplies,Storage,81,20,48,17.71,WH-C17,2026-01-26,SUP-045
FUR-CH-10001545,Hon Comfortask Task/Swivel Chairs,Furniture,Chairs,109,27,65,46.69,WH-D05,2025-11-16,SUP-027
FUR-FU-10004245,"Career Cubicle Clock, 8 1/4"", Black",Furniture,Furnishings,36,9,21,18.91,WH-D12,2026-01-06,SUP-029
OFF-EN-10002592,"Peel & Seel Recycled Catalog Envelopes, Brown",Office Supplies,Envelopes,122,30,73,4.3,WH-D18,2025-12-15,SUP-036
OFF-AR-10000914,Boston 16765 Mini Stand Up Battery Pencil Sharpener,Office Supplies,Art,102,25,61,3.51,WH-D02,2025-12-30,SUP-039
OFF-LA-10003498,Avery 475,Office Supplies,Labels,83,20,49,8.38,WH-A06,2026-01-06,SUP-044
TEC-MA-10003329,"Vtech AT&T CL2940 Corded Speakerphone, Black",Technology,Machines,29,7,17,19.01,WH-D02,2025-12-08,SUP-025
FUR-FU-10000747,Tenex B1-RE Series Chair Mats for Low Pile Carpets,Furniture,Furnishings,123,30,73,20.07,WH-A05,2026-01-29,SUP-034
TEC-PH-10004100,Griffin GC17055 Auxiliary Audio Cable,Technology,Phones,67,16,40,19.69,WH-B14,2025-12-06,SUP-001
OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,Office Supplies,Storage,87,21,52,11.57,WH-A05,2026-01-09,SUP-009
TEC-PH-10003174,RCA ViSYS 25825 Wireless digital phone,Technology,Phones,48,12,28,53.81,WH-D19,2026-01-18,SUP-001
OFF-PA-10001497,Xerox 1914,Office Supplies,Paper,79,19,47,17.92,WH-D10,2026-01-02,SUP-024
OFF-PA-10001952,Xerox 1902,Office Supplies,Paper,59,14,35,4.98,WH-C18,2025-11-13,SUP-038
OFF-SU-10004661,Acme Titanium Bonded Scissors,Office Supplies,Supplies,131,32,78,2.29,WH-C06,2025-12-30,SUP-049
OFF-BI-10002026,Ibico Recycled Linen-Style Covers,Office Supplies,Binders,140,35,84,15.87,WH-D01,2026-02-05,SUP-045
OFF-PA-10001826,Xerox 207,Office Supplies,Paper,23,5,13,8.4,WH-B03,2025-12-02,SUP-004
TEC-MA-10001031,Socket Bluetooth Cordless Hand Scanner (CHS),Technology,Machines,45,11,27,69.76,WH-D09,2026-02-06,SUP-009
TEC-MA-10003176,Okidata B400 Printer,Technology,Machines,50,12,30,63.21,WH-A17,2025-12-27,SUP-001
TEC-AC-10002647,"Logitech Wireless Boombox Speaker - portable - wireless, wired",Technology,Accessories,36,9,21,29.33,WH-B20,2026-01-04,SUP-044
TEC-PH-10002114,Xiaomi Mi3,Technology,Phones,47,11,28,249.72,WH-C07,2025-12-23,SUP-039
OFF-PA-10001593,Xerox 1947,Office Supplies,Paper,82,20,49,2.4,WH-B18,2026-01-09,SUP-021
TEC-AC-10004803,Sony Micro Vault Click 4 GB USB 2.0 Flash Drive,Technology,Accessories,50,12,30,14.86,WH-C07,2026-01-30,SUP-003
OFF-PA-10001801,Xerox 193,Office Supplies,Paper,66,16,39,3.98,WH-C03,2026-01-25,SUP-025
TEC-PH-10000127,iOttie XL Car Mount,Technology,Phones,54,13,32,61.68,WH-B03,2025-12-16,SUP-040
OFF-AP-10001564,Hoover Commercial Lightweight Upright Vacuum with E-Z Empty Dirt Cup,Office Supplies,Appliances,51,12,30,46.35,WH-B03,2025-12-15,SUP-017
TEC-AC-10004595,First Data TMFD35 PIN Pad,Technology,Accessories,25,6,15,82.69,WH-C15,2025-12-11,SUP-033
FUR-FU-10002874,Ultra Commercial Grade Dual Valve Door Closer,Furniture,Furnishings,41,10,24,5.78,WH-D20,2026-01-01,SUP-048
FUR-FU-10003489,Contemporary Borderless Frame,Furniture,Furnishings,53,13,31,3.21,WH-D06,2025-12-04,SUP-035
TEC-MA-10002073,"3D Systems Cube Printer, 2nd Generation, White",Technology,Machines,20,5,12,591.16,WH-C17,2026-01-17,SUP-040
TEC-PH-10004006,Panasonic KX - TS880B Telephone,Technology,Phones,59,14,35,13.97,WH-D01,2026-02-01,SUP-022
OFF-BI-10000279,"Acco Recycled 2"" Capacity Laser Printer Hanging Data Binders",Office Supplies,Binders,54,13,32,3.28,WH-D02,2026-02-05,SUP-036
OFF-PA-10000300,Xerox 1936,Office Supplies,Paper,75,18,45,5.87,WH-D18,2025-12-15,SUP-024
OFF-BI-10004308,Avery Legal 4-Ring Binder,Office Supplies,Binders,87,21,52,7.83,WH-B02,2026-01-22,SUP-035
TEC-PH-10004080,Avaya 5410 Digital phone,Technology,Phones,44,11,26,16.17,WH-B14,2025-11-17,SUP-013
OFF-PA-10001260,"TOPS Money Receipt Book, Consecutively Numbered in Red,",Office Supplies,Paper,83,20,49,5.66,WH-D07,2025-12-19,SUP-029
OFF-ST-10004946,Desktop 3-Pocket Hot File,Office Supplies,Storage,59,14,35,13.47,WH-B11,2025-12-04,SUP-040
OFF-PA-10002109,Wirebound Voice Message Log Book,Office Supplies,Paper,55,13,33,0.82,WH-D16,2026-01-14,SUP-050
TEC-MA-10004255,Konica Minolta magicolor 1690MF Multifunction Printer,Technology,Machines,34,8,20,156.81,WH-C05,2026-01-15,SUP-029
FUR-FU-10003095,"Linden 12"" Wall Clock With Oak Frame",Furniture,Furnishings,44,11,26,12.17,WH-A07,2026-02-05,SUP-022
FUR-FU-10000820,Tensor Brushed Steel Torchiere Floor Lamp,Furniture,Furnishings,40,10,24,11.8,WH-A09,2026-01-16,SUP-019
TEC-MA-10002930,Ricoh - Ink Collector Unit for GX3000 Series Printers,Technology,Machines,45,11,27,34.85,WH-C06,2025-11-19,SUP-025
OFF-PA-10003205,"Wirebound Message Forms, Four 2 3/4 x 5 Forms per Page, Pink Paper",Office Supplies,Paper,49,12,29,1.96,WH-B15,2026-01-27,SUP-046
OFF-LA-10002368,Avery 479,Office Supplies,Labels,56,14,33,0.57,WH-A01,2025-12-20,SUP-005
TEC-MA-10003230,Okidata C610n Printer,Technology,Machines,42,10,25,107.83,WH-D18,2026-01-02,SUP-017
OFF-PA-10000295,Xerox 229,Office Supplies,Paper,66,16,39,4.65,WH-D09,2025-12-26,SUP-037
OFF-SU-10004884,Acme Galleria Hot Forged Steel Scissors with Colored Handles,Office Supplies,Supplies,40,10,24,9.83,WH-D07,2026-01-18,SUP-001
FUR-FU-10002240,Nu-Dell EZ-Mount Plastic Wall Frames,Furniture,Furnishings,54,13,32,0.92,WH-B12,2026-01-29,SUP-021
FUR-FU-10001057,Tensor Track Tree Floor Lamp,Furniture,Furnishings,75,18,45,10.15,WH-D20,2026-01-12,SUP-032
FUR-CH-10002073,Hon Olson Stacker Chairs,Furniture,Chairs,83,20,49,158.28,WH-C09,2026-02-07,SUP-032
OFF-AP-10003278,Belkin 7-Outlet SurgeMaster Home Series,Office Supplies,Appliances,62,15,37,3.7,WH-A04,2026-01-19,SUP-030
TEC-PH-10002070,Griffin GC36547 PowerJolt SE Lightning Charger,Technology,Phones,65,16,39,13.36,WH-A02,2025-11-20,SUP-025
FUR-FU-10000277,Deflect-o DuraMat Antistatic Studded Beveled Mat for Medium Pile Carpeting,Furniture,Furnishings,63,15,37,66.77,WH-A15,2026-01-30,SUP-029
TEC-AC-10004420,Cherry 142-key Programmable Keyboard,Technology,Accessories,18,4,10,114.37,WH-B12,2026-01-22,SUP-035
